Country,Correlation,Population Growth %_1951,Population Growth %_1952,Population Growth %_1953,Population Growth %_1954,Population Growth %_1955,Population Growth %_1956,Population Growth %_1957,Population Growth %_1958,Population Growth %_1959,Population Growth %_1960,Population Growth %_1961,Population Growth %_1962,Population Growth %_1963,Population Growth %_1964,Population Growth %_1965,Population Growth %_1966,Population Growth %_1967,Population Growth %_1968,Population Growth %_1969,Population Growth %_1970,Population Growth %_1971,Population Growth %_1972,Population Growth %_1973,Population Growth %_1974,Population Growth %_1975,Population Growth %_1976,Population Growth %_1977,Population Growth %_1978,Population Growth %_1979,Population Growth %_1980,Population Growth %_1981,Population Growth %_1982,Population Growth %_1983,Population Growth %_1984,Population Growth %_1985,Population Growth %_1986,Population Growth %_1987,Population Growth %_1988,Population Growth %_1989,Population Growth %_1990,Population Growth %_1991,Population Growth %_1992,Population Growth %_1993,Population Growth %_1994,Population Growth %_1995,Population Growth %_1996,Population Growth %_1997,Population Growth %_1998,Population Growth %_1999,Population Growth %_2000,Population Growth %_2001,Population Growth %_2002,Population Growth %_2003,Population Growth %_2004,Population Growth %_2005,Population Growth %_2006,Population Growth %_2007,Population Growth %_2008,Population Growth %_2009,Population Growth %_2010,Population Growth %_2011,Population Growth %_2012,Population Growth %_2013,Population Growth %_2014,Population Growth %_2015,Population Growth %_2016,Population Growth %_2017,Population Growth %_2018,Population Growth %_2019,Population Growth %_2020,Population Growth %_2021,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Slovenia,-0.408883239,1.071214715,1.007434861,1.03718603,1.056345452,0.993439977,0.951739707,0.946939672,0.918310768,0.86890427,0.803290495,0.775978148,0.785495574,0.78029568,0.80907102,0.883015628,0.939394298,0.951675624,0.922132486,0.874784959,0.852682163,0.838970958,0.843321366,0.863628719,0.864835652,0.859549494,0.871663235,0.880693731,0.876189031,0.88269883,0.893223391,0.791815091,0.629262513,0.516609215,0.427244134,0.367292462,0.328255869,0.317886519,0.326761438,0.312713029,0.267281265,0.154827286,0.04174784,-0.002531308,-0.002944657,0.005269542,-0.000702569,-0.020880897,-0.059545204,-0.092638549,-0.102805217,-0.116576537,0.039934545,0.268667753,0.342990225,0.36657125,0.397524334,0.423215641,0.465823898,0.509431363,0.524912174,0.313762237,0.050176553,-0.029389094,-0.065274967,0.11087383,0.283009326,0.251603605,0.217966504,0.193694753,0.096838363,-0.042937189,10.67791667,9.925333333,9.976416667,9.10775,9.462,8.7005,9.999,10.18841667,10.11925,10.04558333,10.51558333,8.927833333,9.277166667,9.514166667,9.154333333,10.25808333,10.13175,9.781166667,9.419916667,9.541333333,9.679333333,9.692333333,9.55525,10.14066667,10.36608333,9.530833333,10.26333333,9.057833333,9.969416667,9.046416667,9.853583333,10.29158333,10.34433333,9.482666667,9.464916667,9.67775,9.726833333,10.41633333,10.528,10.72633333,9.758,10.92533333,10.35,11.502,10.28958333,9.445,10.38291667,10.59733333,10.68691667,11.59058333,10.89466667,11.33725,11.00966667,10.24125,9.795083333,10.72341667,11.46258333,11.24791667,11.23741667,10.194,11.20808333,11.27825,11.74475,14.17575,16.30075,18.34675,20.06775,22.47975,24.81975,27.04775,28.57175
Solomon Islands,-0.248485297,,,2.251463085,2.40587904,2.521505164,2.564850764,2.560507536,2.641759534,2.698700656,2.586026224,2.484278372,2.517884791,2.543473112,2.569637416,2.597976664,2.616868266,2.63357675,2.653603616,2.643780718,2.558104612,2.493702651,2.518513701,2.615819311,2.743451058,2.85781523,3.073022281,3.323785546,3.434735224,3.505329455,3.538534558,3.554946314,3.547421153,3.539286201,3.529735288,3.534734108,3.462615002,3.329984015,3.214740074,3.154576258,3.103379792,3.049254557,3.01110734,2.976275039,2.955117344,2.941519253,2.909862785,2.85033092,2.797382392,2.718041237,2.568160641,2.428996615,2.354719477,2.314428406,2.280933831,2.253507529,2.253263193,2.258137773,2.251101655,2.290765932,2.384243947,2.476737853,2.550605517,2.590859905,2.603040239,2.58047016,2.532694642,2.477935908,2.42439012,2.377019481,2.387722714,2.402420223,26.5625,26.74016667,26.4685,26.72758333,26.53283333,26.79441667,26.57483333,26.877,26.68233333,26.66166667,26.67258333,26.717,26.56075,26.73041667,26.2845,26.53875,26.53241667,26.54433333,26.86191667,26.7305,26.497,26.45791667,27.03841667,26.80366667,26.74741667,26.63241667,26.85741667,26.92441667,26.95491667,26.94116667,27.06691667,26.74025,26.98725,26.89641667,27.0135,27.02433333,26.95541667,27.27958333,26.99191667,27.26491667,26.99341667,27.00191667,26.781,26.79308333,27.2005,27.12491667,26.95041667,27.37433333,26.99425,27.26475,27.44833333,27.37541667,27.37975,27.17858333,27.38333333,27.20741667,27.32141667,27.18391667,27.38783333,27.58625,27.23575,27.18,27.21025,27.97625,28.65025,28.65025,28.65025,28.65025,28.65025,29.83525,30.79025
Somalia,0.107639262,2.889022481,2.785135046,2.659919978,2.590669742,2.529460035,2.482070958,2.463036077,2.40968837,2.41862536,2.486489312,2.511322342,2.529882448,2.54829786,2.575560037,2.640303797,2.66757157,2.671564838,2.702847612,2.712317568,2.715243927,2.682440281,2.66838242,2.703298761,2.605254753,2.489507185,2.489772131,2.673107576,7.384346717,13.22496715,8.951410919,0.729935903,0.282951848,3.192664065,3.666038117,4.080928425,4.15998826,3.573244841,-0.014997195,-1.806830344,-0.573372898,-3.892536855,-4.627555585,2.998625633,5.228642649,3.715571248,3.733545018,3.58975895,4.194341871,4.06241096,4.014325058,3.997936205,3.738260802,3.665788019,3.640682814,3.392146606,2.943080054,3.002393281,2.877263805,2.43578505,2.488818018,1.582824216,1.859430698,3.349960561,3.595455869,3.472179125,3.908282683,4.042470404,3.684550974,3.686958501,3.468856447,3.189712023,26.92658333,27.04383333,27.1105,26.84358333,26.681,26.568,26.72458333,27.22991667,27.10925,26.79625,27.04641667,26.829,26.53541667,26.78091667,26.49966667,26.80616667,26.94116667,26.60766667,27.125,26.95633333,26.85558333,27.34383333,27.23425,26.76958333,26.33291667,26.62141667,27.1915,27.32533333,27.20566667,27.4335,27.05791667,27.10308333,27.428,26.81516667,26.80025,27.035,27.4325,27.483,26.858,27.14266667,27.25608333,27.25825,26.90975,27.265,27.16325,27.126,27.22233333,27.54991667,27.4995,27.71025,27.47783333,27.516,27.78716667,27.68366667,27.83241667,27.65316667,27.87275,27.45133333,27.94508333,27.821,27.92441667,27.9385,27.975625,29.096625,30.563625,31.830625,33.453625,34.162625,35.690625,37.414625,38.946625
South Africa,-0.462824824,2.148386501,2.212864208,2.189497667,2.209123666,2.290824078,2.353913808,2.414782986,2.388411066,2.470292258,2.706383812,2.922312779,3.084039338,3.153431315,3.175705915,3.193927986,3.185233986,3.159838148,3.135362917,3.09300448,3.03822169,2.959262244,2.914214414,2.905405166,2.865426172,2.809991959,2.721916703,2.72366845,2.757384949,2.716891247,2.693164048,2.634034784,2.656185967,2.822048342,2.999728204,3.233822539,3.542738064,3.674893193,3.562956093,3.343500315,2.955089375,2.294547948,1.724051485,1.508262117,1.476484222,1.481932274,1.447162494,1.38091499,1.306997448,1.245242088,1.157919127,1.10990068,1.159802666,1.182771592,1.183257618,1.182211354,1.181563213,1.201826378,1.275319469,1.29596618,1.237942005,1.236390622,1.258563823,1.242902981,1.453368172,1.986895538,0.782151269,0.141932032,1.053246406,1.159034746,1.119126289,0.932960487,17.00233333,17.5175,17.31241667,17.06658333,16.60183333,17.09325,17.42633333,17.42283333,17.33216667,17.57158333,17.54516667,17.73866667,17.50583333,17.262,17.39991667,17.80666667,17.30783333,17.04358333,17.77233333,17.72025,17.28575,17.62116667,17.58441667,17.17541667,17.1505,16.96383333,17.66,17.40975,17.78983333,17.60983333,17.11575,17.75208333,18.20358333,17.96816667,18.05608333,17.955,18.10358333,17.62883333,17.40616667,17.72833333,17.752,18.25616667,18.20275,17.61475,17.87075,17.25866667,17.61525,18.09533333,18.5455,17.58558333,17.86791667,17.94941667,18.26166667,18.08283333,18.21791667,17.5975,17.98625,17.95608333,17.886,18.30266667,17.55241667,17.84691667,17.325375,18.163375,19.463375,21.025375,22.128375,23.144375,24.955375,25.845375,26.654375
Spain,-0.295696984,0.45056923,0.679276477,0.717094411,0.663559275,0.698164921,0.704031054,0.685063594,0.823687402,0.918725018,0.800741028,0.896100616,1.067167421,1.101126283,1.17729558,1.118291728,1.036788546,1.056715801,0.987189421,0.879860945,0.8315349,0.953855986,1.085266658,1.067736744,1.223935555,1.229098252,1.060846985,1.030340602,0.963912385,0.885367958,0.819066854,0.734184025,0.613747004,0.493687304,0.422373547,0.374236202,0.310620837,0.27354707,0.238386662,0.188743122,0.145124595,0.336041863,0.597184319,0.630313332,0.577359213,0.512657124,0.465064387,0.443545173,0.413233812,0.392514837,0.422847074,0.458717704,1.179455955,1.784614092,1.713731265,1.649463321,1.630183106,1.827138503,1.538288001,0.765503979,0.308152673,0.199617413,-0.077495899,-0.491030394,-0.458166146,-0.175506395,0.016850643,0.175934671,0.412283122,0.715348421,0.484108924,0.252463678,13.34708333,13.79466667,13.89325,13.42966667,14.5375,12.6705,13.53666667,14.01908333,13.9815,13.7815,14.63608333,13.81258333,13.39525,14.06475,13.65491667,13.96991667,13.69791667,13.93883333,13.21133333,13.72,13.09158333,12.81066667,13.42016667,13.32416667,13.37425,13.435,13.5485,13.71666667,13.83166667,13.60425,14.27325,14.205,14.1945,13.36575,14.13183333,13.87625,14.46091667,14.16133333,15.04591667,14.76208333,14.00716667,13.95525,13.50066667,14.651,15.07216667,14.15125,15.10591667,14.552,14.3665,14.46875,14.61608333,14.64791667,14.99691667,14.39641667,14.30358333,15.10591667,14.24133333,14.2295,14.96808333,14.246,15.32108333,14.58,14.858875,16.461875,17.994875,19.708875,21.744875,22.893875,24.427875,26.510875,27.941875
Sri Lanka,-0.604151334,1.888474058,1.949286075,1.984808894,2.028213737,2.064098196,2.09598372,2.16716631,2.290409481,2.412684404,2.473994183,2.477780625,2.469041697,2.468474212,2.459744005,2.447506801,2.427469125,2.422766399,2.404633196,2.315922592,2.228181388,2.145564811,2.045342656,1.981723045,1.921193665,1.868457765,1.868374877,1.862268834,1.87848866,1.919590466,1.866392645,1.752626435,1.601836919,1.410494582,1.312785571,1.333725348,1.362152093,1.371516529,1.354030954,1.278466984,1.248782114,1.245110501,1.207123524,1.168528819,1.091478743,0.976288429,0.866298759,0.762787044,0.665020431,0.648046783,0.628874967,0.825761032,1.051842507,1.018984878,0.943397054,0.884955234,0.925426872,0.97069017,0.962752831,0.907021649,0.849017875,0.867377383,0.685826992,0.466337383,0.42377653,0.368513729,0.329285677,0.288460991,0.258468645,0.254057157,0.260271258,0.243487138,27.01533333,27.27108333,27.25033333,27.03816667,26.88841667,26.86908333,27.126,27.4435,27.31575,27.0385,27.01483333,27.08891667,27.107,27.24,27.08891667,27.42075,27.06266667,27.13583333,27.41466667,27.21291667,26.84258333,27.16258333,27.45575,26.8945,26.97066667,27.151,27.23925,27.325,27.56133333,27.65483333,27.33508333,27.40675,27.827,27.08216667,27.35016667,27.4155,27.83966667,27.61341667,27.29125,27.52875,27.56,27.26983333,27.36741667,27.36525,27.5875,27.39958333,27.65766667,28.15325,27.36125,27.46975,27.66308333,27.79591667,27.79741667,27.60633333,27.72383333,27.572,27.5565,27.44116667,27.74541667,27.8835,27.66916667,27.94983333,28.175125,29.172125,30.178125,31.547125,32.642125,33.465125,34.740125,36.055125,37.089125
Sudan,-0.007509692,3.035585485,3.045958639,3.020821169,3.028511563,3.0523435,3.042938439,3.007358693,2.877300931,2.843053118,2.940980929,2.994443848,3.061314928,3.090630926,3.198820007,3.259548239,3.116659258,3.057336113,3.083526352,3.070403193,3.082119947,3.203023504,3.310618363,3.404524044,3.867879184,4.240632356,4.220896718,4.287561011,4.37497272,4.385632701,4.413402423,4.40626285,4.171728101,3.306264045,2.243442144,1.771171887,1.835948632,1.656054925,1.010142066,1.21149992,1.7418043,1.666940088,1.470406284,1.722741722,2.43608569,2.622506195,2.521537467,2.579593104,2.465987339,2.55265058,2.744625924,2.604017789,2.42631272,2.337485167,2.357775408,2.524392612,2.733798389,2.882369228,2.850056251,2.781494668,2.39101403,1.95947617,2.079654206,2.285006053,2.761005631,3.128531122,3.139589735,3.305408956,3.230452688,2.89533902,2.739397326,2.681441748,26.87441667,27.48533333,27.03466667,27.11358333,27.086,26.94591667,27.14333333,27.57008333,26.884,27.48158333,26.54575,27.2805,27.51066667,26.67133333,27.05533333,27.3825,26.62716667,26.8685,27.70033333,27.07783333,26.76216667,27.30075,27.60308333,26.83833333,27.023,27.44633333,26.86258333,27.15891667,27.69,27.67633333,27.31375,27.114,27.03658333,27.56683333,27.41408333,27.24325,27.70666667,27.39208333,26.73183333,27.64408333,27.51525,26.87966667,27.68025,27.25733333,27.49883333,27.75066667,27.694,27.803,27.7195,27.45658333,27.72583333,27.90541667,27.85375,27.89333333,28.03283333,27.72941667,27.6475,27.8415,28.34791667,28.64766667,27.80758333,27.8685,28.572,29.524,31.026,32.198,33.408,34.635,35.516,35.974,37.215
Suriname,-0.152830176,2.79273936,3.123512279,3.087821413,3.123061152,3.121655286,3.13157992,3.207690202,3.275653924,3.340333377,3.394852988,3.445149314,3.604346442,3.699875212,3.4447695,3.244246008,3.263060261,3.301946179,3.340106195,3.372909351,3.356510387,3.244102618,1.500791486,-0.175503597,-0.331412996,-0.486631717,-0.614664943,-0.74867831,-0.876183363,-1.025700988,-0.348123524,0.556363882,0.733784316,0.853764921,1.090876661,1.358115103,1.41678381,1.163047996,1.304782892,1.49052468,0.995923553,0.684159212,0.737435586,0.546917155,0.832635569,1.720249571,2.048896856,1.970873764,1.942457429,1.936227317,1.898796967,1.854788776,1.802188938,1.712836348,1.366158605,1.07198192,1.071914797,1.065082233,1.056217742,1.056740005,1.057244157,1.060615887,1.055605302,1.050965514,1.038218893,1.043261242,1.071378379,1.084944998,1.083782544,1.146233185,1.158959627,1.000695301,26.48625,26.58633333,26.57625,26.20858333,26.272,26.13108333,26.55191667,26.95458333,26.50216667,26.40258333,26.42341667,26.51116667,26.47483333,26.51433333,26.48508333,26.64083333,26.28458333,26.19683333,26.99191667,26.52241667,25.9535,26.311,26.39008333,26.05116667,26.04175,26.229,26.43366667,26.5125,26.69591667,26.76333333,26.488,26.54716667,26.77141667,26.10425,26.1995,26.49083333,27.16683333,26.6245,26.35866667,26.67708333,26.67641667,26.80558333,26.58958333,26.56608333,27.04533333,26.82158333,27.04716667,27.40016667,26.7225,26.58608333,26.80408333,26.90391667,27.19558333,27.15033333,27.48391667,27.04566667,26.90858333,26.9195,27.23308333,27.41258333,27.0605,27.18941667,26.95725,28.09325,29.40225,31.19225,32.63125,33.88125,35.41125,37.09325,38.37025
Sweden,0.482957349,0.562089908,0.530102719,0.547249461,0.548035696,0.554700439,0.592032053,0.623397204,0.647228418,0.686428662,0.684700357,0.698126697,0.751496123,0.807001961,0.902594796,0.950895295,0.909708562,0.820215007,0.658205057,0.459623527,0.388625622,0.418885459,0.399608952,0.346967181,0.325728765,0.281951121,0.178646973,0.122958527,0.111091688,0.129638178,0.185171259,0.209017721,0.216889428,0.229111458,0.244843097,0.253768955,0.284411213,0.340002117,0.381619935,0.452694469,0.510464768,0.514839623,0.501008064,0.445397844,0.39027058,0.311491749,0.195867393,0.139847226,0.147468248,0.172065247,0.226264684,0.306096662,0.378531373,0.475994639,0.568041577,0.622129329,0.688900718,0.747385842,0.775421819,0.813034036,0.859197609,0.872874044,0.859166833,0.867703566,0.896611706,0.906493376,0.92108443,0.936497835,0.931462403,0.950211214,0.922085683,0.908555001,2.580666667,1.779416667,3.985583333,2.75375,1.58375,1.373833333,2.872416667,1.944166667,3.8645,2.674416667,3.77025,1.850833333,2.35075,3.027916667,1.8695,1.1895,2.93325,1.912666667,1.97025,1.848916667,2.581833333,3.490166667,3.021416667,3.833416667,4.061666667,2.113416667,2.32425,1.7265,1.886166667,1.875416667,1.731083333,3.022,3.26525,3.292083333,0.7685,2.206916667,1.356416667,3.1025,4.409083333,4.497916667,3.459,3.87225,2.945,2.879916667,3.066,2.39175,3.730583333,2.872916667,3.543916667,4.421,3.139666667,3.795333333,3.733,3.64775,4.000166667,4.354166667,4.080583333,4.218,3.502416667,1.6585,4.51875,2.972833333,4.19975,6.90375,8.97275,10.81375,12.40175,14.24575,15.81375,18.75675,20.60275
Switzerland,-0.092641779,1.075807988,1.25309971,1.249256783,1.220454667,1.20536447,1.217558429,1.260620357,1.29492045,1.294433869,1.299242434,2.061158685,2.628611058,2.259939431,1.750120809,1.19148679,1.034431106,1.198186655,1.195307984,1.033662745,0.559466367,0.35952768,0.671524797,0.656370479,0.445414114,-0.137261209,-0.642483064,-0.362122315,0.033708508,0.263958805,0.500861076,0.688651132,0.729694094,0.55101346,0.450673471,0.492765414,0.539322713,0.625486283,0.706736539,0.763103916,0.925258951,1.184223834,1.06908723,0.815734386,0.690327398,0.566092449,0.348971792,0.160453336,0.239049031,0.43736015,0.537911522,0.579605681,0.721117412,0.760189214,0.699868495,0.652276811,0.63892644,0.908126698,1.300194372,1.268412511,1.140554937,1.121456,1.035044426,1.113230354,1.17828827,1.094968694,1.048346076,0.872922586,0.661105342,0.634669228,0.654641858,0.512327024,7.400333333,7.141083333,7.551583333,6.662916667,6.962333333,5.968583333,7.360583333,7.329583333,7.9195,7.21325,8.158,6.487416667,6.317083333,7.392,6.465583333,7.438666667,7.483416667,7.061916667,6.777583333,6.820666667,7.264166667,6.903416667,6.961416667,7.470083333,7.44725,7.3615,7.37675,6.602666667,7.087416667,6.538416667,7.128916667,7.798583333,7.794833333,6.82275,6.881583333,7.152083333,7.137083333,7.924583333,8.135916667,8.255583333,7.405,8.059666667,7.617333333,8.821083333,7.751916667,6.974583333,8.212416667,7.958,7.902833333,8.562666667,7.97975,8.484833333,8.66975,7.846083333,7.573916667,8.33775,8.55275,8.109666667,8.300666667,7.2265,8.847333333,8.15925,8.1775,10.3465,12.3185,14.1775,16.0145,18.3575,20.4535,22.9675,24.1485
Syria,-0.166444585,2.19164473,2.272227263,2.330270423,2.445751917,2.602793839,2.714183728,2.803578511,2.884567781,2.952246176,3.01769563,2.984321438,2.956266837,3.040092164,3.110925829,3.177953901,3.262381464,3.308621793,3.339660952,3.39615414,3.439425859,3.503731598,3.533096188,3.456046238,3.438989472,3.474503299,3.482495894,3.485072279,3.495786397,3.487193083,3.452679376,3.411405534,3.326642673,3.416380885,3.558961801,3.55216627,3.527643843,3.478523596,3.389797595,3.267252109,3.142032345,3.029817372,2.949815405,2.929473586,2.904697875,2.879186647,2.843011699,2.768185674,2.704446976,2.659677668,2.630705018,2.654527038,2.692740116,2.689821051,2.761600478,2.836507756,4.728220226,6.782183248,3.769750844,1.558329919,2.254940559,1.620897963,-0.825869187,-5.461206027,-7.284475771,-4.792717242,-1.407651841,0.166478839,2.139799803,4.492940852,3.87729006,3.128059043,18.39533333,18.633,17.50133333,18.5435,19.17241667,17.75616667,18.09233333,18.45283333,17.53716667,19.07508333,18.13833333,19.39758333,18.66075,17.6235,18.18866667,19.226,17.196,18.28375,18.5045,18.78908333,18.08441667,17.36983333,18.06633333,18.10058333,18.04075,17.66816667,18.39808333,18.67991667,19.13983333,18.285,18.56658333,17.48308333,17.70733333,18.1505,18.54316667,18.60658333,18.29466667,18.082,18.60125,18.54316667,18.4795,17.02858333,18.04566667,19.05183333,18.48225,18.90341667,17.93366667,19.41533333,19.281,18.77333333,19.39625,18.85658333,18.83933333,18.77325,18.74191667,18.744,19.0415,19.16116667,19.07008333,20.70933333,18.607,19.35758333,20.021125,21.234125,22.553125,24.349125,25.491125,27.880125,29.442125,31.310125,33.548125
Taiwan,-0.435975886,4.183804746,4.080054034,3.925865947,3.798183235,3.674106215,3.548965533,3.438797403,3.342397457,3.289830025,3.30821475,3.371521838,3.433941512,3.460092888,3.451425182,3.450102954,3.427020002,2.995204827,2.574348385,2.511121922,2.447128399,2.373064998,2.283464939,2.186999568,2.102214306,2.036729047,1.991422115,1.958298509,1.91960323,1.870442942,1.803432645,1.719674632,1.627766351,1.532769538,1.434550362,1.333034967,1.222373102,1.101858785,0.974499293,0.840027414,0.781935832,0.833038029,0.866683415,0.849594642,0.844133169,0.835458479,0.807146445,0.781118468,0.750625882,0.700630737,0.63685788,0.59721568,0.54391338,0.463717769,0.391543831,0.318509524,0.268690912,0.23846161,0.208136022,0.185212898,0.176837048,0.287391105,0.437085974,0.463605776,0.423356644,0.376132796,0.300372497,0.1892101,0.095710395,0.016292064,-0.044430847,-0.079063909,22.15666667,22.57991667,22.43991667,22.61458333,22.01783333,22.15883333,22.0955,22.22875,22.545,22.49766667,22.4695,22.00083333,22.03333333,22.39866667,22.24741667,22.7185,21.99816667,21.725,22.09116667,22.15983333,21.94758333,22.0895,22.48508333,22.21808333,22.371,21.93058333,22.528,22.26141667,22.3575,22.48433333,22.19766667,22.19225,22.47716667,21.96058333,22.10066667,21.91058333,22.50566667,22.32133333,22.18425,22.47275,22.61291667,22.12483333,22.48933333,22.82508333,22.17025,22.34791667,22.48866667,23.44558333,22.6925,22.7045,22.79616667,23.136,22.88566667,22.638,22.52908333,23.12091667,23.05416667,22.71441667,22.88516667,22.74533333,22.27175,22.55833333,23.015,23.719,24.437,25.447,26.798,27.906,29.21,30.938,32.836
Tajikistan,-0.335445983,4.036126845,3.718991524,3.545876883,3.387025784,3.279459301,3.233528127,3.187932273,3.16668687,3.17379935,3.173880733,3.148349706,3.130061588,3.135635985,3.168776841,3.202706326,3.226736459,3.281654046,3.348856689,3.371577562,3.300296087,3.218664331,3.195233674,3.196254211,3.209019953,3.244099911,3.283671118,3.297659053,3.264307748,3.13311612,2.98311236,2.913909032,2.893340191,2.893954006,2.91646864,2.910503461,2.997755843,3.134408457,3.116835968,3.172215357,2.829206707,2.434989266,1.639744521,0.902220429,1.32906878,1.777957084,1.881919398,1.27411402,0.674811837,0.637305504,1.455612638,2.290706899,2.243264461,2.168330555,2.109284734,2.06816921,2.022697304,2.0141837,2.051598224,2.114108795,2.170049283,2.20166371,2.220461341,2.259261415,2.286770475,2.294398026,2.271077938,2.189613867,2.149856549,2.165290395,2.08761025,2.050542769,3.848,4.266333333,4.31175,3.4565,4.736583333,4.6415,3.044916667,4.634,4.22075,3.9755,4.581583333,4.179416667,5.053166667,3.366833333,4.235333333,4.511333333,3.884,4.148083333,3.35625,4.873,5.147166667,3.014166667,4.600416667,3.670083333,3.855666667,3.793333333,4.6665,4.38175,4.606083333,5.141,5.003333333,4.131083333,4.91975,4.02675,5.025833333,4.55025,4.624666667,5.31625,4.03625,5.199333333,4.489333333,4.4305,4.142666667,4.72025,4.808666667,4.275333333,5.452416667,5.116416667,5.425,5.392583333,5.718166667,5.29125,4.890166667,5.838083333,5.1845,5.531333333,5.441166667,5.174666667,5.096916667,5.564083333,5.351583333,4.337583333,6.562625,7.023625,8.324625,9.969625,11.257625,12.917625,14.242625,15.276625,16.221625
Tanzania,0.113028266,2.612550924,2.666840929,2.703169491,2.758083772,2.794867384,2.818136623,2.847939292,2.867916803,2.883542444,2.906409147,2.963241398,2.989026306,2.973616221,2.999691908,3.00869698,2.998230914,2.998566651,3.157927579,3.347835607,3.410306534,3.469308057,3.566720206,3.611464901,3.617484485,3.647401217,3.644726846,3.623412873,3.530842995,3.345203616,3.117603456,2.997008091,2.993466942,3.21250842,3.200492557,3.234448175,3.333784327,3.330299201,3.115613244,2.776856158,2.729695701,2.667589166,2.623342109,3.274691997,4.005041975,3.290553278,1.963070267,2.137230935,2.693740107,2.72015335,2.911544161,2.776150633,2.662107502,2.699648288,2.744300329,2.79714434,2.82056908,2.806069295,2.708725648,2.464796814,2.542695123,2.810438995,2.871654529,3.004518061,3.139697672,3.399999171,3.551797364,3.463871528,3.290980872,3.123937638,3.116367683,3.104717621,22.22866667,22.42766667,22.52058333,22.38683333,22.25525,21.94691667,22.28183333,22.64416667,22.54475,22.31766667,22.52133333,22.21658333,22.03183333,22.07558333,22.1165,22.46875,22.3525,21.96633333,22.68458333,22.37108333,21.96741667,22.40408333,22.44341667,22.13675,22.27825,22.43191667,22.58733333,22.36091667,22.40191667,22.65291667,22.47825,22.56358333,23.11633333,22.41066667,22.3695,22.57775,23.094,22.92208333,22.308,22.71433333,22.69116667,22.803,22.69,22.86241667,23.00641667,22.75666667,22.94875,23.05816667,22.64816667,22.79158333,22.7475,23.00175,23.28108333,23.04625,23.72341667,23.04541667,22.9255,22.70641667,23.15,23.26766667,23.06941667,23.06866667,22.77275,23.70775,24.80975,25.80475,27.25475,28.30975,29.70875,30.79975,31.92575
